M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],M41[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485]
0.101277,0.0651332,0.0475599,0.0398967,0.0576291,0.0890267,0.0681121,0.0374574,0.0667247,0.0537131,0.0395187,0.041569,0.0630843,0.0646633,0.0438408,0.0527142,0.0912275,0.0629942,0.113767,0.0925706,0.0684251,0.0836384,0.0726643,0.0568045,0.0568419,0.0686978,0.0697926,0.0757325,0.0764697,0.0973379,0.0640444,0.0891622,0.0675053,0.0771396,0.0620893,0.0607545
0.113811,0.0692896,0.069765,0.0452905,0.068131,0.0964017,0.0740763,0.0582041,0.0703158,0.0616465,0.0449388,0.0506084,0.0671282,0.0796635,0.0434033,0.0650088,0.0820953,0.0730275,0.101682,0.103901,0.0740661,0.0845698,0.0821923,0.0663253,0.0621611,0.0676923,0.067699,0.0795903,0.086274,0.112781,0.07035,0.0977992,0.0750476,0.0693039,0.0714768,0.0600695
0.116611,0.0858623,0.0751697,0.0724471,0.0807458,0.103381,0.0777903,0.0660594,0.0773919,0.0629161,0.0602736,0.0546906,0.0720125,0.0853625,0.0596485,0.0694433,0.0884123,0.0729789,0.10804,0.0887081,0.0740428,0.0826415,0.0846658,0.0774816,0.0600203,0.0721622,0.0667001,0.0655456,0.0858599,0.10043,0.06627,0.0825114,0.0805762,0.0797253,0.0619912,0.0557032
0.105828,0.0582439,0.0685299,0.0567835,0.0649818,0.0942343,0.065186,0.0549057,0.064135,0.052424,0.0465201,0.0325284,0.0672424,0.0636454,0.0464994,0.0498127,0.0876009,0.0742796,0.10584,0.0805035,0.0680753,0.0629768,0.0752655,0.0645261,0.0539927,0.0524754,0.0582331,0.0627998,0.0699156,0.0981548,0.0544051,0.0836059,0.0614444,0.0655735,0.0718669,0.0659875
0.106658,0.0742015,0.0597539,0.0460445,0.0753799,0.101346,0.0692121,0.0538659,0.0702107,0.0559469,0.0516537,0.0384653,0.0553217,0.0725868,0.0428473,0.0467318,0.090318,0.0694249,0.12435,0.0923018,0.0765568,0.0770502,0.0802053,0.0701974,0.0658585,0.070448,0.0670426,0.0760638,0.0847602,0.110923,0.063576,0.0990089,0.0709023,0.0801547,0.0663177,0.0701812
0.101044,0.0647711,0.0680521,0.0517564,0.083258,0.0944216,0.0727216,0.050974,0.0669934,0.0511246,0.0507696,0.0554604,0.0602957,0.0859348,0.0536295,0.0558949,0.0794796,0.0813763,0.11471,0.103389,0.0830683,0.0852949,0.0868613,0.0718237,0.0601554,0.0703127,0.0724847,0.0867842,0.0870278,0.102313,0.0754483,0.0925625,0.0655707,0.0906412,0.0750702,0.0691288
0.107014,0.0740174,0.0714654,0.0590485,0.0762477,0.0883968,0.07074,0.044919,0.0741476,0.0589632,0.054153,0.0361385,0.0658244,0.0760741,0.0503599,0.0540063,0.0933948,0.068374,0.121311,0.104185,0.0939979,0.10374,0.083282,0.0719951,0.0672441,0.0719894,0.0803482,0.0843884,0.097143,0.111065,0.0799565,0.0946046,0.0754188,0.0892349,0.0768929,0.0805407
0.1197,0.0848264,0.073692,0.0681931,0.0857937,0.100708,0.0788465,0.0552924,0.0813178,0.0677406,0.060006,0.0449711,0.0758111,0.0944886,0.0604291,0.0614007,0.0906052,0.0797898,0.109171,0.0914449,0.07826,0.0814499,0.0900956,0.0735053,0.068205,0.0740584,0.0670311,0.072555,0.0878642,0.104804,0.06253,0.0885726,0.0772813,0.0826206,0.0760682,0.0721253
0.121126,0.0716136,0.0733419,0.0620011,0.0814205,0.110221,0.0679772,0.04967,0.06756,0.0657791,0.0513611,0.0459745,0.0661495,0.0774122,0.0479655,0.0588735,0.0905397,0.0763824,0.128977,0.109219,0.0809893,0.0956895,0.0998315,0.0899061,0.0797895,0.0807286,0.082512,0.101772,0.104906,0.118598,0.0822391,0.111394,0.0926538,0.0892312,0.0889459,0.0729
0.112366,0.0775317,0.0766323,0.0630519,0.0753213,0.101461,0.0776304,0.0508394,0.0788009,0.0643504,0.0511496,0.0474505,0.067206,0.087223,0.0571327,0.058464,0.0868541,0.0735772,0.118521,0.106179,0.0903863,0.104033,0.095862,0.0767942,0.0801971,0.0775556,0.0828513,0.0947672,0.0979625,0.11644,0.0835244,0.109488,0.0910919,0.0971244,0.0903301,0.0679132
0.112139,0.0749474,0.0779251,0.0682145,0.074858,0.108628,0.0810508,0.053641,0.07341,0.0651247,0.0644007,0.0531806,0.0695513,0.0778747,0.0538891,0.0580678,0.0871509,0.0765964,0.118414,0.103097,0.0872188,0.089899,0.0961503,0.0866248,0.0752134,0.0725257,0.0806241,0.0931738,0.0934887,0.119756,0.0897356,0.103744,0.0906196,0.0865446,0.0779685,0.0792843
0.1191,0.0847021,0.0823894,0.0666536,0.0788291,0.101752,0.0798494,0.0625316,0.0750337,0.0671011,0.0624472,0.0496416,0.0754672,0.0806171,0.0615763,0.0607224,0.0916877,0.0850139,0.124649,0.10826,0.0863605,0.0947785,0.0923155,0.0777435,0.0732484,0.0785441,0.0863401,0.097126,0.0996489,0.118945,0.0838778,0.101606,0.0829818,0.0919583,0.0832564,0.0711173
0.126794,0.0848961,0.0869405,0.0795578,0.0911012,0.117548,0.0787567,0.0633455,0.079497,0.0720723,0.0644341,0.0522656,0.0747983,0.09248,0.0620795,0.0625144,0.0955993,0.0875798,0.12855,0.125366,0.0996659,0.108829,0.107792,0.0939221,0.0844195,0.0881625,0.0901708,0.109999,0.113766,0.13065,0.107915,0.117477,0.0939216,0.107257,0.0965434,0.0879257
0.123617,0.0905901,0.0793709,0.0646474,0.0881304,0.111018,0.0871681,0.0697602,0.0775827,0.0677003,0.0594305,0.0502986,0.0766367,0.0810301,0.0656062,0.059096,0.0967875,0.0758605,0.135935,0.113859,0.0995156,0.100437,0.108259,0.0934306,0.0872666,0.0856818,0.0905655,0.105877,0.110949,0.130807,0.0968728,0.108821,0.09603,0.112936,0.0905115,0.0832347
0.126657,0.0817463,0.0742624,0.0752501,0.0865998,0.115583,0.076909,0.0628491,0.0793236,0.0723143,0.0668567,0.0477206,0.078037,0.0820386,0.0670142,0.0600237,0.0908667,0.0762098,0.133281,0.113699,0.104278,0.100667,0.113275,0.0872405,0.0852428,0.0862901,0.0958129,0.101169,0.113384,0.131163,0.0964723,0.117178,0.0998071,0.10778,0.0874116,0.0887154
0.127854,0.0923174,0.0854036,0.0654401,0.0838007,0.104068,0.0801606,0.0647432,0.0749323,0.0668084,0.0528069,0.0539438,0.0671326,0.0835572,0.0595502,0.0613136,0.0915107,0.0797015,0.141773,0.124557,0.106382,0.108379,0.104372,0.101815,0.0855878,0.0945689,0.0952787,0.105381,0.114192,0.129657,0.10299,0.11824,0.104755,0.108939,0.0934706,0.0878582
0.136583,0.090676,0.074754,0.0753208,0.0901856,0.110364,0.0821469,0.0586679,0.0733914,0.0591683,0.0541736,0.0475315,0.0717617,0.07498,0.0534263,0.0580891,0.091733,0.0795522,0.146097,0.124963,0.11267,0.108539,0.112623,0.098721,0.0932085,0.0932113,0.0928697,0.110342,0.119578,0.134445,0.102578,0.126294,0.101963,0.108623,0.0958605,0.0909721
0.133963,0.0949058,0.0819418,0.073052,0.08711,0.118751,0.0818753,0.0592168,0.0795623,0.0717042,0.0607879,0.0508503,0.0785779,0.0812954,0.0595692,0.064392,0.0958224,0.0747621,0.14987,0.131184,0.107212,0.112247,0.11371,0.106592,0.100113,0.104162,0.0991768,0.113274,0.128814,0.13625,0.114184,0.12633,0.110485,0.115765,0.0996695,0.0974087
0.149899,0.105179,0.099693,0.0846214,0.100405,0.120705,0.09446,0.0743756,0.0898514,0.0774624,0.0642082,0.0650499,0.0881497,0.0970199,0.0624521,0.0619058,0.105666,0.089512,0.155086,0.130235,0.114187,0.120655,0.124267,0.104413,0.101993,0.101514,0.0986972,0.11489,0.12626,0.14814,0.103115,0.131711,0.116012,0.115991,0.105085,0.102731
0.147379,0.104432,0.0962044,0.0821671,0.101268,0.127644,0.0914126,0.069292,0.0862451,0.076662,0.0686538,0.0646157,0.0815415,0.092367,0.0718112,0.0742449,0.0932079,0.087528,0.163167,0.137758,0.120026,0.121417,0.124366,0.108705,0.107053,0.103949,0.0969553,0.116059,0.128929,0.142028,0.114167,0.130371,0.114092,0.120707,0.106321,0.099979
0.144124,0.105691,0.0945037,0.0768907,0.0930798,0.116482,0.0908971,0.068319,0.0869629,0.0735398,0.0648568,0.0561726,0.0818119,0.0950947,0.0654542,0.0614983,0.10118,0.0870311,0.165316,0.129244,0.113695,0.107964,0.111124,0.0986582,0.0936147,0.0868935,0.0964782,0.102785,0.120969,0.139106,0.0978127,0.1266,0.10794,0.110839,0.0930319,0.0942845
0.142285,0.0934261,0.0868143,0.0754991,0.0912253,0.116566,0.0832134,0.0657357,0.079322,0.0713376,0.0602976,0.0524852,0.0709536,0.083823,0.0573656,0.0644423,0.0916169,0.0765197,0.162514,0.127312,0.108831,0.109575,0.109643,0.105451,0.0908876,0.0938298,0.0908443,0.101477,0.113709,0.130603,0.098549,0.117443,0.102216,0.106054,0.0991136,0.0905662
0.147883,0.0888955,0.0784184,0.0705676,0.0837253,0.113087,0.0790231,0.0576606,0.0714723,0.0641945,0.0604889,0.0459098,0.0646281,0.0781608,0.049564,0.0546921,0.0831608,0.0703621,0.169065,0.126754,0.107736,0.101799,0.106406,0.0966413,0.085856,0.100433,0.095895,0.108387,0.114736,0.134212,0.107558,0.122768,0.0996519,0.102388,0.0933892,0.0917167
0.134314,0.0832741,0.0766832,0.0627443,0.0739858,0.103855,0.0804939,0.0469088,0.0725318,0.0586904,0.0496205,0.0395839,0.0626309,0.0714585,0.0484538,0.0501121,0.0793483,0.0638781,0.161276,0.118363,0.0997991,0.0974183,0.106964,0.0940023,0.0834567,0.0850927,0.0866915,0.0984199,0.1109,0.115888,0.0884455,0.104783,0.0854747,0.0991213,0.0844894,0.0778933
0.136426,0.0826743,0.0734173,0.0552153,0.078061,0.100005,0.0755279,0.0470598,0.0655411,0.0595407,0.0534602,0.0432705,0.0682507,0.076886,0.0553615,0.0568222,0.0772606,0.0719788,0.13056,0.107457,0.0863683,0.0863036,0.0861747,0.0796252,0.0645886,0.0747304,0.0692002,0.0876049,0.0959078,0.101352,0.0724082,0.0947696,0.0768556,0.0789351,0.076848,0.0684251
0.102676,0.0671372,0.060624,0.0647369,0.0785626,0.0943325,0.0696789,0.0535039,0.0713286,0.0551097,0.0483145,0.0329851,0.0600647,0.0612889,0.0508325,0.0447904,0.0823503,0.0703559,0.124726,0.0814731,0.0877172,0.0860692,0.0852151,0.0743157,0.0779059,0.0758739,0.0696367,0.0911983,0.0956236,0.106792,0.0761531,0.101784,0.0791226,0.0832467,0.0731335,0.0655943
0.103994,0.0552521,0.0639608,0.0493038,0.0785177,0.0982501,0.0760946,0.0443719,0.0640327,0.0474956,0.0612901,0.0414787,0.0645857,0.0707568,0.0460134,0.0457397,0.0823412,0.0620662,0.0915276,0.088486,0.0697906,0.0662457,0.0772041,0.0575694,0.0532538,0.0644778,0.0593747,0.0707885,0.071183,0.0841077,0.0679815,0.0882245,0.0628902,0.0714772,0.0637865,0.0543104
0.0906297,0.0612691,0.0560335,0.0463546,0.0565111,0.090843,0.0569697,0.0489667,0.0601679,0.0418693,0.0501183,0.0452258,0.052438,0.0683599,0.0464361,0.0397331,0.0780837,0.0694997,0.0946073,0.0816131,0.0749171,0.0812639,0.0694959,0.0589799,0.0615487,0.0648702,0.0507522,0.0822285,0.0807011,0.101174,0.0604536,0.0816601,0.0723543,0.0706269,0.0594258,0.0597084
0.0855838,0.0517856,0.0606916,0.0484389,0.0620946,0.100946,0.068104,0.0460996,0.0589497,0.0457743,0.0339575,0.0333794,0.0581124,0.0588092,0.0365944,0.0544556,0.07799,0.0701934,0.0951554,0.0822217,0.0760665,0.0847896,0.0856953,0.0654349,0.0677132,0.0671737,0.0587315,0.0707834,0.0853909,0.0979993,0.0658032,0.0822593,0.0683138,0.0729244,0.0591635,0.0573487
0.0895571,0.0619513,0.0605815,0.0307613,0.0612553,0.083699,0.0535249,0.0324509,0.0568055,0.0408793,0.0428491,0.0296831,0.0495299,0.0641653,0.0395637,0.0400983,0.075076,0.0620149,0.089323,0.0856192,0.0768159,0.0695638,0.0777023,0.0601961,0.0575572,0.0659385,0.0663338,0.0804941,0.0844224,0.105204,0.0678621,0.098459,0.0698559,0.0833276,0.0593828,0.0646561
0.090058,0.0687307,0.0755239,0.0536639,0.0725517,0.099829,0.0743507,0.0465756,0.0592883,0.0513856,0.0511409,0.0387026,0.0651212,0.0690909,0.0603829,0.0502405,0.0808661,0.0701128,0.0904126,0.0953538,0.0821741,0.0885097,0.088622,0.0787356,0.0610052,0.0712534,0.0671353,0.0803697,0.0867246,0.111864,0.0710068,0.0949327,0.0683859,0.0796675,0.0774624,0.070033
0.111805,0.0724533,0.0614765,0.0635454,0.0754488,0.109829,0.0770073,0.0620069,0.086716,0.0678786,0.0536863,0.0506964,0.0742604,0.079602,0.0535269,0.0602044,0.0857749,0.0766342,0.0972989,0.0913589,0.0866116,0.0844964,0.0759567,0.0785698,0.0686138,0.0762673,0.0644778,0.0790261,0.0922617,0.104361,0.0734223,0.0991133,0.0685766,0.0891819,0.0768781,0.0664203
0.104069,0.0633497,0.0674469,0.0543174,0.0757024,0.10123,0.0701274,0.0502355,0.0745194,0.0557051,0.053029,0.0416943,0.0729158,0.0713566,0.0535254,0.050682,0.0863732,0.0672816,0.0980508,0.0861903,0.0757256,0.0821239,0.0790483,0.0707133,0.0719793,0.0619367,0.0709537,0.0829004,0.0878525,0.0961614,0.0775666,0.0937949,0.0852508,0.08622,0.0680308,0.0633007
0.0997996,0.0793695,0.0607513,0.0539962,0.0769076,0.0966318,0.0619875,0.0613034,0.0599106,0.0569355,0.0397586,0.0380392,0.0660903,0.0632511,0.0424777,0.056804,0.0811681,0.0728575,0.11349,0.0861953,0.080174,0.079557,0.0842871,0.0722671,0.0688162,0.0724731,0.0687941,0.0822126,0.0877981,0.108321,0.0661646,0.0947913,0.0700059,0.0820836,0.0688236,0.0677311
0.102788,0.0708506,0.0530623,0.0510238,0.0716473,0.091711,0.0636124,0.0449709,0.0694309,0.0464598,0.0483308,0.0423464,0.0634961,0.0617504,0.0365771,0.0526718,0.082691,0.0714743,0.107874,0.0985643,0.0971081,0.0830376,0.0891167,0.0868426,0.0693055,0.0772344,0.0749142,0.0961417,0.0973645,0.118998,0.0803136,0.0925781,0.0792032,0.0858113,0.0818597,0.0708081
0.103764,0.0563156,0.0559415,0.0517849,0.0561948,0.0982977,0.0575989,0.0464605,0.0536471,0.0525618,0.0320453,0.0459526,0.0574613,0.0676949,0.0619679,0.0413352,0.0758595,0.0643367,0.112986,0.103419,0.0743017,0.0808912,0.079954,0.069593,0.0683789,0.0661408,0.0637674,0.0740121,0.090484,0.0999595,0.0655674,0.0969541,0.0746699,0.0696069,0.0676334,0.0612113
0.116318,0.0787075,0.0734226,0.0495172,0.0762723,0.0903741,0.0747926,0.0498341,0.0653348,0.0555958,0.0550143,0.0525776,0.0662987,0.0749111,0.0538336,0.0477795,0.0806457,0.0772736,0.0994485,0.0852235,0.0689546,0.071724,0.0808752,0.0637993,0.0565339,0.0613435,0.0704825,0.0668239,0.0730034,0.0896175,0.061711,0.0827608,0.0631388,0.0670506,0.0612987,0.0570411
0.103151,0.0644795,0.0678567,0.0500968,0.0693338,0.0983459,0.0708799,0.0376661,0.054733,0.0528782,0.0591397,0.0445379,0.0574581,0.0702696,0.0470452,0.0466717,0.0778851,0.0752566,0.113891,0.0906144,0.0825685,0.0891767,0.0833363,0.0876149,0.0740599,0.0680269,0.0668401,0.0769539,0.088596,0.10155,0.0693137,0.0883566,0.0701909,0.0828923,0.0758495,0.0733371
0.12246,0.0730564,0.0614892,0.0494563,0.0685991,0.110263,0.0686845,0.0514106,0.0679299,0.0496219,0.0589563,0.0571717,0.0668935,0.0823041,0.0578774,0.0481739,0.0833106,0.0783776,0.0994432,0.0844957,0.0858993,0.0760209,0.075207,0.0683129,0.0594725,0.0661758,0.0651117,0.0705673,0.0752633,0.110357,0.0644389,0.0851469,0.0761203,0.0654812,0.0649082,0.0567955
0.112402,0.0808357,0.0695408,0.0599019,0.078026,0.0988283,0.0762817,0.0496857,0.0715933,0.0583601,0.0515824,0.0431614,0.0632412,0.0750109,0.0518418,0.0584175,0.0831991,0.0722895,0.121352,0.0978684,0.0857427,0.0943407,0.0858681,0.0647645,0.0710163,0.0717502,0.0792721,0.0859049,0.0884534,0.108184,0.0654213,0.100822,0.070539,0.0888016,0.0762069,0.0668793
0.105265,0.0823248,0.0725982,0.0599089,0.0766012,0.0952713,0.0753501,0.0544914,0.0746414,0.0636864,0.0513154,0.0436531,0.072479,0.0843141,0.0619726,0.0586398,0.0833402,0.0761897,0.121045,0.103466,0.0852046,0.10411,0.0941623,0.0887102,0.0793878,0.0804036,0.0669069,0.0895039,0.100606,0.116453,0.082309,0.102414,0.0887579,0.0978391,0.0800109,0.0757335
0.115325,0.0915827,0.0803272,0.072108,0.0809498,0.110345,0.0726408,0.0622564,0.072493,0.0637513,0.0488189,0.0524263,0.0648521,0.0836503,0.0541308,0.0563871,0.0880356,0.071902,0.121996,0.100049,0.0934797,0.0942167,0.0941929,0.0834809,0.0700184,0.0831778,0.075343,0.0911058,0.095187,0.114603,0.0836169,0.103393,0.0943107,0.0979316,0.087734,0.0807822
0.11419,0.0807355,0.0734536,0.0618687,0.0867688,0.106766,0.0780485,0.066244,0.0761896,0.0623321,0.0525365,0.0507532,0.0649836,0.0790649,0.0530281,0.0588226,0.0886411,0.0830596,0.127414,0.108532,0.0919246,0.103491,0.101604,0.091507,0.0775346,0.0912882,0.081488,0.0867895,0.0983581,0.119934,0.0898587,0.108478,0.0831418,0.104937,0.0785857,0.0875542
0.125349,0.0840567,0.0758062,0.0686563,0.0840617,0.10002,0.0681904,0.0613602,0.0681454,0.0665497,0.0610301,0.0575676,0.0718236,0.087955,0.0671685,0.0640118,0.0881354,0.0772007,0.130398,0.110853,0.10236,0.0977805,0.109061,0.0898421,0.0779452,0.0820123,0.0851417,0.0943981,0.107317,0.122914,0.0911827,0.0985522,0.0970449,0.0970842,0.0833013,0.0878522
0.121246,0.0918821,0.0831625,0.0736257,0.0847353,0.122782,0.0865294,0.0659638,0.0872807,0.0745117,0.0739211,0.0592314,0.0784775,0.0828568,0.0657167,0.0562491,0.0967831,0.088229,0.121628,0.109385,0.0981802,0.103672,0.105252,0.0940554,0.085201,0.0833792,0.0776435,0.101604,0.104885,0.129079,0.0835465,0.113017,0.0898836,0.0965351,0.09043,0.0819305
0.126069,0.0947743,0.0849062,0.077348,0.0886733,0.112809,0.0893684,0.0621898,0.0792786,0.0763784,0.0682209,0.0565167,0.0770496,0.0829517,0.0647988,0.0583164,0.0902412,0.0759223,0.129046,0.109925,0.093056,0.0986404,0.0993395,0.079902,0.0798976,0.0938013,0.0791172,0.102239,0.100047,0.119882,0.0857717,0.108556,0.0986901,0.09844,0.0896806,0.0858278
0.12576,0.0964128,0.0931533,0.070833,0.0855494,0.120869,0.0885866,0.0695902,0.0857714,0.0805753,0.068779,0.049549,0.0838593,0.084568,0.0673364,0.0644648,0.093092,0.0919546,0.13786,0.123149,0.10786,0.111039,0.107709,0.098324,0.0901199,0.0907664,0.0924713,0.104901,0.115866,0.13371,0.0969678,0.113576,0.0988089,0.110229,0.100695,0.0906572
0.122458,0.0875888,0.0898767,0.0746041,0.0915572,0.116823,0.0915449,0.0674873,0.0809415,0.0677258,0.0658892,0.0530809,0.0745849,0.0863014,0.058661,0.0603172,0.090519,0.0799163,0.138171,0.131179,0.107505,0.112455,0.113047,0.100039,0.0975314,0.10032,0.095726,0.117992,0.114711,0.135928,0.104597,0.123438,0.112249,0.11612,0.0985327,0.098486
0.121281,0.0939899,0.0882022,0.0711407,0.0935681,0.115671,0.0786514,0.0611853,0.0844116,0.0659288,0.0682048,0.0495038,0.0739675,0.0847966,0.0589211,0.0611255,0.0957565,0.0838798,0.128897,0.116053,0.102555,0.103227,0.103288,0.0955563,0.0876358,0.0846499,0.087667,0.0978359,0.123127,0.127123,0.102076,0.116055,0.0979005,0.10229,0.0944117,0.094709
0.120386,0.0950742,0.0893832,0.0726249,0.0894166,0.111893,0.0866795,0.0603883,0.0782714,0.073566,0.0629859,0.0594759,0.0744762,0.0819383,0.0597797,0.0554701,0.0881787,0.0810282,0.134514,0.118855,0.105711,0.10312,0.108641,0.0961652,0.0888151,0.0911921,0.0922675,0.103065,0.108024,0.126985,0.0956423,0.112676,0.103492,0.101556,0.0994481,0.0884923
0.130144,0.0928106,0.0871478,0.0715738,0.092127,0.112717,0.082027,0.0624256,0.0805124,0.0694477,0.0649305,0.0517226,0.0765576,0.0811118,0.0619905,0.0563027,0.0894136,0.0813209,0.142981,0.125697,0.110298,0.113328,0.111863,0.104317,0.093812,0.0999995,0.0987853,0.115164,0.125907,0.139854,0.107052,0.12718,0.10392,0.108922,0.103674,0.0916623
0.130822,0.095581,0.0880259,0.0771092,0.0954762,0.1184,0.0831829,0.0597488,0.0784987,0.0721328,0.0610714,0.057946,0.076809,0.0843052,0.0643665,0.0638321,0.0951812,0.0763991,0.139721,0.128932,0.113301,0.121457,0.114298,0.100061,0.0983169,0.0957979,0.0991118,0.114336,0.120167,0.14308,0.107129,0.12114,0.103151,0.109672,0.100478,0.102292
0.13967,0.0975855,0.0902803,0.0772357,0.0882677,0.119049,0.085749,0.0588417,0.0781883,0.0768637,0.0635487,0.053386,0.0827415,0.0799773,0.0658914,0.0566343,0.0932789,0.0835966,0.149481,0.127905,0.11033,0.1166,0.111103,0.106749,0.0936429,0.09485,0.0936906,0.108942,0.121448,0.134151,0.107968,0.124231,0.102965,0.119036,0.101443,0.0978748
0.128953,0.0925725,0.0840601,0.078878,0.0845045,0.112933,0.0808066,0.0669077,0.080212,0.0673353,0.0582383,0.0480573,0.0725479,0.08041,0.0552378,0.059503,0.0914997,0.0739284,0.148102,0.125369,0.110711,0.11286,0.11312,0.0997349,0.0923268,0.0968562,0.0973587,0.111917,0.120165,0.133784,0.102856,0.123948,0.101288,0.111515,0.10141,0.101533
0.140919,0.0970032,0.0843503,0.084132,0.0940586,0.117415,0.0862079,0.0687671,0.0852166,0.0832284,0.0641147,0.0615223,0.0843967,0.0880034,0.0714025,0.0698878,0.0960726,0.0893638,0.153349,0.126569,0.111591,0.113093,0.114417,0.107786,0.102136,0.0957066,0.0955202,0.110941,0.12006,0.135447,0.10229,0.124652,0.105606,0.106916,0.104983,0.0969685
0.136454,0.0918508,0.0865794,0.0684276,0.0862566,0.11718,0.0780265,0.0628895,0.080458,0.0727578,0.061939,0.0481047,0.0702149,0.0825775,0.062532,0.0648384,0.0964913,0.07466,0.143616,0.123312,0.103223,0.109952,0.111126,0.0901583,0.0952722,0.0925698,0.0885665,0.0999204,0.1191,0.137091,0.104533,0.117347,0.101992,0.109,0.0947117,0.088481
0.141399,0.0959495,0.0884654,0.0825872,0.091013,0.112075,0.0861521,0.0657269,0.0809784,0.0712742,0.055127,0.0525401,0.0792717,0.0881158,0.0608185,0.060425,0.0953669,0.0825366,0.161614,0.123102,0.117084,0.116341,0.111714,0.100974,0.096079,0.101247,0.0983362,0.105395,0.120586,0.137997,0.0980662,0.115487,0.106484,0.1062,0.100913,0.0918539
0.139778,0.0970743,0.0892827,0.0771224,0.0979125,0.11957,0.0864085,0.070115,0.0860463,0.0729854,0.0710441,0.0593453,0.0791522,0.0871217,0.063553,0.0599471,0.0884213,0.0860443,0.138079,0.110939,0.0993067,0.100748,0.101312,0.0862164,0.0767407,0.0844519,0.088261,0.101588,0.105356,0.132748,0.0896355,0.10822,0.0923571,0.0943975,0.0858643,0.0865656
0.14563,0.0977851,0.0836088,0.0780053,0.0976388,0.118228,0.0791916,0.0616577,0.0743072,0.0670456,0.0698641,0.0590663,0.0756592,0.09461,0.061407,0.065149,0.102675,0.0799166,0.144507,0.112454,0.103596,0.100558,0.105688,0.0968279,0.0862857,0.0879059,0.0827994,0.0944192,0.105926,0.122952,0.0996269,0.12007,0.0924508,0.101424,0.0912928,0.0897771
0.140334,0.0934993,0.0781388,0.0602128,0.0847631,0.109308,0.0764804,0.0651261,0.0756675,0.0734023,0.0581928,0.0521634,0.0724696,0.0763635,0.0606545,0.0604013,0.0915607,0.0829123,0.156243,0.126673,0.108325,0.112218,0.0982559,0.105127,0.096382,0.0893782,0.0936162,0.103508,0.119454,0.137298,0.102425,0.117138,0.105398,0.109815,0.100471,0.094216
0.13105,0.0724901,0.0726612,0.0573512,0.0770534,0.100916,0.0791683,0.0547489,0.0677204,0.0646044,0.0519944,0.0391585,0.0631974,0.0700867,0.0542823,0.0454002,0.078626,0.073092,0.144567,0.116759,0.107961,0.095203,0.101703,0.0882192,0.082825,0.0815711,0.0818142,0.0981543,0.107576,0.129592,0.0964022,0.114948,0.0985652,0.0966712,0.0808361,0.0715039
0.132369,0.0820725,0.074957,0.0616183,0.0697038,0.0844283,0.0745339,0.0435942,0.0676202,0.052357,0.0553499,0.0318815,0.0642065,0.0774681,0.0416354,0.0487642,0.074347,0.0668223,0.139681,0.118357,0.0938909,0.103432,0.096568,0.0801973,0.0760263,0.0814835,0.0847595,0.0885448,0.0974477,0.131244,0.0871372,0.106912,0.109359,0.0976925,0.0923018,0.0841101
0.123336,0.0683172,0.061923,0.0482223,0.0735884,0.0943069,0.0648678,0.0506813,0.0721647,0.0446086,0.0377264,0.0435736,0.0674163,0.0619604,0.0352099,0.0582578,0.0674316,0.0732469,0.151239,0.112467,0.0950687,0.0970911,0.0960601,0.102645,0.0867643,0.0754544,0.0841547,0.0868533,0.101753,0.124544,0.0889114,0.107609,0.0955538,0.097197,0.0873925,0.0776768
0.122653,0.0539565,0.0626596,0.0573372,0.0611996,0.0894545,0.0601118,0.0450463,0.0540496,0.0498092,0.0301356,0.0351129,0.0603442,0.0619814,0.0467892,0.0542385,0.0794101,0.0528359,0.136542,0.106146,0.0878968,0.0974833,0.0943925,0.0829713,0.0846141,0.0806475,0.0838399,0.0815519,0.0952584,0.109832,0.0776637,0.0935484,0.106082,0.0936591,0.0842283,0.0776804
