V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9]
"0,152024","0,193035","0,177243","0,187766","0,173935","0,18387","0,164239","0,180674","0,18836","0,202618","0,188271","0,20426","0,191319","0,18059","0,198626","0,177088","0,212176","0,157806","0,17693","0,165282","0,206154","0,182405","0,184197","0,194465","0,2073","0,186001","0,18839","0,196239","0,206723","0,228463","0,181148","0,197789","0,204061","0,195002","0,234297","0,196281","0,198081","0,185461","0,22324","0,236672","0,21332","0,224767","0,199659","0,173677","0,194157","0,203769","0,201612","0,221371","0,203349","0,160604","0,1789","0,157207","0,192103","0,164589","0,170042","0,18274","0,159991","0,159483","0,169451","0,155783","0,164119","0,18486","0,203078","0,222775","0,224017","0,211358","0,222494","0,233334","0,209511","0,220404","0,176865","0,20716","0,209699","0,192769","0,230893","0,231113","0,193171","0,224934","0,251193","0,205824","0,230888","0,238082","0,235925","0,231732","0,236454","0,187511","0,202019","0,23065","0,213162","0,218765","0,206283","0,170394","0,215961","0,179161","0,198295","0,183507","0,216494","0,186534","0,180858","0,199948","0,189202","0,191318","0,15939","0,176787","0,172987","0,148824","0,1661","0,149893","0,170157","0,143982","0,167441","0,148142","0,187183","0,171556","0,204379","0,190761","0,177558","0,223259","0,212714","0,212318","0,221768","0,198244","0,201292","0,225439","0,232306","0,248416","0,199901","0,174631","0,188295","0,210749","0,207197","0,229276","0,219227","0,201224","0,213548","0,184115","0,229262","0,19199","0,185342","0,222953","0,209433","0,20976","0,225276","0,204626","0,213192","0,203174","0,208383","0,223739","0,206235","0,207033","0,212785","0,225357","0,214122","0,22089","0,169583","0,185815","0,177933","0,180642","0,171872","0,168331","0,205196","0,189156","0,17481","0,192546","0,18074","0,174163","0,20391","0,194533"
"0,181932","0,183397","0,155277","0,175981","0,185907","0,160182","0,179014","0,182374","0,221582","0,214804","0,198293","0,210678","0,192077","0,200973","0,176371","0,18114","0,200579","0,180847","0,17574","0,198951","0,208968","0,201277","0,206597","0,187169","0,220638","0,185467","0,213793","0,20061","0,182744","0,218271","0,184985","0,184087","0,183409","0,21252","0,210017","0,195639","0,200304","0,199109","0,228028","0,231951","0,212953","0,249115","0,174557","0,182479","0,167157","0,172489","0,172535","0,179855","0,157998","0,16951","0,162113","0,193439","0,208225","0,200939","0,206367","0,176253","0,173216","0,172053","0,172329","0,144937","0,147496","0,190103","0,187551","0,209652","0,23518","0,198507","0,196273","0,216233","0,215185","0,184221","0,160895","0,188281","0,182371","0,169116","0,190647","0,214176","0,197201","0,189089","0,229463","0,209332","0,213536","0,206602","0,222485","0,214844","0,181144","0,172177","0,18908","0,173779","0,183172","0,191152","0,20054","0,181245","0,215157","0,206453","0,194171","0,192331","0,204899","0,194162","0,152681","0,161577","0,178596","0,1848","0,187407","0,187061","0,173549","0,145243","0,131624","0,168301","0,139446","0,138893","0,154416","0,153497","0,18658","0,193306","0,206514","0,18462","0,224403","0,208006","0,203534","0,219754","0,200081","0,209655","0,227148","0,230489","0,237341","0,224716","0,211192","0,189571","0,195771","0,225284","0,233161","0,217415","0,23081","0,162803","0,18129","0,200657","0,196324","0,192929","0,187715","0,201395","0,1697","0,17495","0,191921","0,192463","0,18843","0,190731","0,200974","0,21011","0,208961","0,215286","0,214308","0,230886","0,214787","0,206684","0,169586","0,151341","0,187588","0,170214","0,177931","0,169339","0,210355","0,203654","0,194829","0,171916","0,206039","0,204279","0,210422","0,193436"
"0,167245","0,174259","0,142993","0,181217","0,180292","0,161331","0,174478","0,156498","0,169549","0,154824","0,140668","0,169538","0,171376","0,170006","0,167183","0,162494","0,197334","0,170128","0,170105","0,221913","0,191599","0,140934","0,162557","0,134884","0,160426","0,180937","0,174441","0,163408","0,210463","0,205286","0,219661","0,211502","0,221455","0,212959","0,231065","0,176647","0,189669","0,22156","0,20693","0,186317","0,199493","0,199511","0,180682","0,195073","0,186766","0,180871","0,216445","0,189868","0,209452","0,147358","0,173695","0,175835","0,179224","0,187103","0,170998","0,177922","0,15812","0,184883","0,162157","0,149332","0,1451","0,15506","0,169937","0,227658","0,213467","0,198063","0,227692","0,20505","0,239068","0,226029","0,186859","0,17596","0,184825","0,159352","0,184771","0,186746","0,18258","0,198623","0,205312","0,200576","0,175751","0,187757","0,205416","0,23184","0,168075","0,188004","0,189747","0,185208","0,179551","0,175225","0,178497","0,185688","0,186624","0,203633","0,199668","0,197982","0,213744","0,234279","0,189166","0,204679","0,173907","0,195244","0,190702","0,175133","0,198598","0,163594","0,166924","0,142725","0,173216","0,162889","0,172932","0,177462","0,207121","0,206044","0,207408","0,189837","0,22025","0,226731","0,203425","0,234172","0,229826","0,227608","0,237391","0,257167","0,221753","0,230676","0,193722","0,197003","0,221342","0,234195","0,246174","0,250162","0,238544","0,215393","0,187793","0,209943","0,218423","0,210733","0,248103","0,230807","0,185222","0,184074","0,205065","0,21641","0,192033","0,206677","0,197334","0,206102","0,222019","0,237106","0,227172","0,269101","0,238386","0,238786","0,181675","0,192562","0,198715","0,193271","0,195619","0,201029","0,198919","0,189526","0,160117","0,185638","0,183176","0,203784","0,206134","0,199421"
"0,185721","0,19259","0,213652","0,224131","0,20682","0,203015","0,193302","0,208936","0,182588","0,186934","0,169212","0,177719","0,185842","0,214655","0,197924","0,167302","0,207119","0,202289","0,197245","0,193989","0,211113","0,206089","0,198382","0,186312","0,189453","0,190307","0,175833","0,205422","0,200215","0,19562","0,214155","0,20338","0,213349","0,20782","0,216893","0,183022","0,181119","0,204644","0,181597","0,170187","0,213551","0,193422","0,187329","0,205715","0,202329","0,20633","0,220673","0,215539","0,225269","0,164479","0,168262","0,168736","0,174882","0,172885","0,176356","0,1655","0,165494","0,168497","0,168584","0,160866","0,159567","0,191575","0,156618","0,199218","0,187252","0,189681","0,183505","0,190932","0,22359","0,206432","0,224762","0,178563","0,200692","0,208523","0,193209","0,201135","0,198782","0,205876","0,172066","0,219591","0,206312","0,230794","0,207417","0,245481","0,197002","0,205626","0,204127","0,20762","0,197008","0,195988","0,19489","0,189297","0,205207","0,211331","0,196836","0,194808","0,206511","0,206091","0,198638","0,184833","0,159965","0,17176","0,203712","0,202187","0,199588","0,170194","0,154536","0,156399","0,17213","0,19657","0,191346","0,200678","0,168003","0,17904","0,187887","0,198019","0,194836","0,194799","0,183445","0,219584","0,230191","0,23244","0,247433","0,227045","0,213619","0,228082","0,207129","0,201594","0,233315","0,222661","0,23973","0,226232","0,239273","0,20734","0,192557","0,208838","0,218261","0,223745","0,218313","0,241081","0,186381","0,190641","0,181664","0,200996","0,221819","0,211557","0,208363","0,205446","0,224016","0,230248","0,219876","0,243264","0,240868","0,239868","0,202825","0,198947","0,189919","0,179631","0,192869","0,212582","0,193459","0,158945","0,189792","0,168633","0,170825","0,177374","0,216974","0,179571"
"0,192284","0,208541","0,226013","0,217422","0,205394","0,235981","0,212349","0,195356","0,202857","0,194324","0,191403","0,191254","0,19544","0,183019","0,202522","0,169973","0,180392","0,181193","0,184191","0,210498","0,21858","0,182251","0,190219","0,181704","0,166169","0,159064","0,158807","0,177015","0,230652","0,220216","0,207472","0,243617","0,231351","0,235113","0,230275","0,190293","0,19803","0,224509","0,173266","0,203543","0,215088","0,208035","0,186897","0,206489","0,219275","0,213935","0,205159","0,186471","0,203432","0,152373","0,189405","0,158879","0,167711","0,153357","0,170857","0,165166","0,19516","0,189899","0,189825","0,207802","0,216481","0,17405","0,2144","0,198461","0,214121","0,218434","0,212455","0,210864","0,207307","0,227871","0,172231","0,170135","0,170378","0,165404","0,188046","0,17433","0,204262","0,218784","0,206035","0,222172","0,198987","0,221913","0,226678","0,221952","0,205294","0,213903","0,220114","0,217","0,230331","0,216118","0,213109","0,219634","0,227503","0,212869","0,236915","0,221804","0,222779","0,229662","0,20436","0,210996","0,216836","0,199734","0,214529","0,20103","0,231624","0,158286","0,168319","0,197657","0,147407","0,185347","0,153818","0,173404","0,197028","0,19354","0,213736","0,21242","0,184849","0,190774","0,178974","0,237831","0,233446","0,225028","0,212312","0,214438","0,226341","0,253403","0,187518","0,178058","0,178998","0,203369","0,208648","0,198668","0,219405","0,216765","0,217894","0,230783","0,227904","0,238285","0,216819","0,239095","0,20025","0,200618","0,195885","0,218683","0,208041","0,247324","0,214257","0,234659","0,209536","0,245514","0,225038","0,246471","0,248633","0,22248","0,180305","0,181379","0,199293","0,185736","0,189124","0,20087","0,214414","0,180718","0,18164","0,201757","0,175455","0,197242","0,188267","0,198002"
"0,159254","0,201641","0,186573","0,184906","0,190763","0,184963","0,205574","0,190079","0,175322","0,199277","0,17944","0,225735","0,210327","0,190271","0,195091","0,171925","0,204072","0,167851","0,181017","0,207221","0,224063","0,189181","0,208351","0,191094","0,202707","0,182657","0,168595","0,181937","0,182225","0,192618","0,204667","0,216416","0,204493","0,193609","0,22063","0,196256","0,209048","0,204248","0,200908","0,227939","0,213988","0,20813","0,215024","0,211283","0,190585","0,203739","0,224851","0,197741","0,18888","0,179571","0,195685","0,173604","0,191409","0,176777","0,203989","0,193592","0,171305","0,149862","0,184041","0,180771","0,188153","0,174628","0,180713","0,185033","0,193264","0,19218","0,205092","0,183196","0,190151","0,194196","0,167108","0,191762","0,187323","0,183602","0,218511","0,182686","0,196841","0,206538","0,201956","0,176029","0,195369","0,228586","0,217628","0,205634","0,198661","0,174328","0,204186","0,1948","0,18673","0,189347","0,162571","0,211491","0,222222","0,200421","0,217432","0,218466","0,218464","0,211737","0,197001","0,183731","0,212592","0,181891","0,203768","0,198331","0,19096","0,187292","0,171349","0,16512","0,182028","0,166692","0,17339","0,161897","0,200743","0,177995","0,206779","0,212162","0,209343","0,20081","0,217887","0,220538","0,212969","0,218753","0,202442","0,215829","0,222862","0,247952","0,206704","0,152757","0,175602","0,198526","0,196163","0,207717","0,185755","0,193889","0,21606","0,214242","0,207844","0,180376","0,189225","0,2056","0,204507","0,209844","0,2152","0,224951","0,224099","0,222469","0,243878","0,212801","0,205924","0,203919","0,231499","0,205313","0,199365","0,22372","0,179641","0,183301","0,170934","0,1935","0,181174","0,175159","0,202562","0,189408","0,177668","0,192819","0,168386","0,168414","0,171288","0,181999"
"0,183675","0,188038","0,194818","0,187204","0,186547","0,220053","0,190033","0,199878","0,194569","0,202478","0,21344","0,206046","0,222004","0,187238","0,180449","0,180255","0,19712","0,138304","0,163891","0,196843","0,193053","0,193744","0,197684","0,177656","0,190041","0,180179","0,171145","0,182606","0,19425","0,210105","0,225512","0,2124","0,200946","0,194146","0,224783","0,144896","0,194898","0,175634","0,18513","0,197047","0,181053","0,183417","0,186538","0,170026","0,178498","0,191046","0,188194","0,191215","0,17137","0,138906","0,180114","0,173471","0,167744","0,167921","0,184419","0,18817","0,170428","0,162005","0,160046","0,153974","0,169024","0,183927","0,19235","0,209431","0,212727","0,191903","0,221999","0,206619","0,210275","0,20926","0,175071","0,194322","0,228681","0,217038","0,213456","0,188588","0,195225","0,229329","0,214183","0,187964","0,222921","0,205614","0,218977","0,209692","0,195005","0,188863","0,197443","0,186666","0,191844","0,165071","0,196512","0,192229","0,196","0,175756","0,204652","0,185812","0,224707","0,18669","0,17246","0,191755","0,191791","0,207962","0,174937","0,182528","0,176868","0,147721","0,142522","0,156138","0,171454","0,147638","0,170063","0,14904","0,176133","0,193829","0,20216","0,171376","0,196896","0,203918","0,196982","0,190138","0,197488","0,224118","0,217989","0,212659","0,196972","0,229883","0,206602","0,19762","0,216259","0,21414","0,241342","0,22957","0,23529","0,16899","0,175886","0,171346","0,180265","0,184259","0,194075","0,198438","0,184105","0,186073","0,177169","0,182417","0,186983","0,186191","0,182149","0,205763","0,189075","0,216876","0,190318","0,213825","0,217137","0,19125","0,17965","0,1702","0,19882","0,179122","0,172776","0,173559","0,181339","0,187528","0,181228","0,1607","0,182997","0,187788","0,183937","0,172466"
"0,177169","0,188423","0,15802","0,17267","0,167309","0,170348","0,190391","0,163312","0,179812","0,15644","0,149521","0,168079","0,162572","0,168521","0,165282","0,194628","0,187783","0,154328","0,179265","0,188048","0,187942","0,17306","0,164603","0,161351","0,178235","0,161265","0,187431","0,161714","0,17773","0,197713","0,204213","0,174158","0,199919","0,182244","0,210929","0,186016","0,192187","0,207677","0,220479","0,224868","0,207028","0,201253","0,159002","0,165875","0,167429","0,168435","0,153859","0,178669","0,167862","0,13835","0,155799","0,154382","0,160541","0,177332","0,160924","0,159488","0,178794","0,165674","0,191206","0,16953","0,169986","0,172734","0,186082","0,212786","0,205714","0,201944","0,192323","0,193915","0,231863","0,179896","0,169246","0,169002","0,203669","0,188732","0,18661","0,19775","0,169973","0,190595","0,206551","0,188638","0,184024","0,195483","0,20281","0,192673","0,190622","0,183672","0,171841","0,179437","0,187629","0,164212","0,199969","0,163617","0,18819","0,191333","0,179114","0,173784","0,217061","0,199408","0,16682","0,187753","0,178811","0,185114","0,160439","0,177906","0,178733","0,136359","0,155248","0,174921","0,153695","0,159725","0,165462","0,159434","0,164539","0,179609","0,177199","0,164883","0,171618","0,17931","0,176397","0,190798","0,206381","0,223941","0,233494","0,228677","0,208747","0,206556","0,193615","0,175588","0,207247","0,197012","0,205899","0,200052","0,208012","0,16927","0,167566","0,172604","0,182748","0,174197","0,19975","0,177508","0,183379","0,163555","0,194528","0,200292","0,180863","0,188427","0,19899","0,180218","0,179727","0,201654","0,186383","0,208592","0,214206","0,186232","0,158256","0,171011","0,168576","0,169152","0,167193","0,174086","0,185222","0,153279","0,167562","0,15263","0,18505","0,194445","0,178361","0,182551"
"0,155388","0,173725","0,158586","0,165855","0,161937","0,150588","0,170078","0,179384","0,186534","0,165666","0,168011","0,158604","0,172669","0,173598","0,151735","0,149366","0,167106","0,149638","0,156688","0,173348","0,180232","0,152367","0,163985","0,154366","0,170125","0,160698","0,15159","0,155893","0,185055","0,16878","0,188764","0,17767","0,195441","0,196155","0,204832","0,156838","0,176653","0,178628","0,180604","0,172062","0,177888","0,181515","0,155636","0,16209","0,181173","0,161353","0,184603","0,185622","0,184395","0,101354","0,140148","0,138273","0,127832","0,1616","0,142709","0,136671","0,15918","0,158226","0,15968","0,143505","0,159219","0,193975","0,174719","0,168912","0,198597","0,183447","0,180964","0,17265","0,194795","0,1697","0,169991","0,162012","0,192726","0,157577","0,167576","0,194414","0,162152","0,157369","0,157106","0,17075","0,144608","0,158956","0,158744","0,169778","0,170888","0,193216","0,165121","0,157064","0,161892","0,177475","0,177943","0,154902","0,169484","0,170347","0,168241","0,173731","0,180232","0,178965","0,1671","0,182128","0,187719","0,161966","0,176924","0,178215","0,19381","0,154685","0,164067","0,16503","0,153182","0,14794","0,15656","0,145635","0,19722","0,180209","0,185829","0,186471","0,196083","0,195714","0,183219","0,18663","0,193001","0,195693","0,196009","0,190197","0,191476","0,189033","0,197915","0,175231","0,193825","0,207406","0,207014","0,193805","0,198004","0,187408","0,177989","0,180588","0,194635","0,202363","0,18638","0,202084","0,201794","0,175192","0,180538","0,195737","0,193189","0,219244","0,203351","0,195755","0,1854","0,195488","0,189637","0,192958","0,201968","0,188338","0,192961","0,173902","0,162497","0,193028","0,181975","0,172408","0,178827","0,187356","0,169392","0,169109","0,171382","0,194156","0,202592","0,18047"
"0,164231","0,149176","0,157018","0,165188","0,161916","0,142253","0,162538","0,148126","0,149731","0,129417","0,145182","0,157072","0,135911","0,167742","0,134616","0,1502","0,142983","0,143177","0,159204","0,156309","0,148325","0,159945","0,161475","0,156774","0,149996","0,154205","0,155578","0,157148","0,184392","0,15312","0,151161","0,170987","0,184408","0,19114","0,173714","0,162692","0,173769","0,179917","0,154615","0,167472","0,167151","0,174044","0,124211","0,132526","0,153462","0,13551","0,148072","0,13049","0,146714","0,116385","0,157778","0,145746","0,13396","0,125736","0,163853","0,142511","0,138824","0,175349","0,160844","0,145892","0,151896","0,15935","0,153067","0,130154","0,155275","0,166332","0,156702","0,162837","0,158661","0,161277","0,170866","0,160014","0,152701","0,154353","0,158694","0,154512","0,161303","0,153117","0,13914","0,179094","0,162537","0,161673","0,161307","0,178464","0,162325","0,177109","0,15793","0,162503","0,162335","0,157534","0,162771","0,159803","0,154585","0,170816","0,18013","0,177829","0,176624","0,162472","0,137706","0,162724","0,133635","0,144671","0,168791","0,158118","0,169451","0,171017","0,174388","0,152057","0,157048","0,175274","0,166799","0,164311","0,18715","0,184158","0,195589","0,195573","0,198098","0,192799","0,195845","0,192342","0,218415","0,208772","0,221024","0,213139","0,225136","0,218757","0,153548","0,161952","0,169542","0,19","0,190308","0,193987","0,198982","0,203538","0,216295","0,213564","0,226077","0,209755","0,214792","0,208626","0,187439","0,184907","0,187988","0,203642","0,202451","0,203545","0,215643","0,202374","0,194088","0,184381","0,199646","0,185214","0,190076","0,195953","0,17094","0,160545","0,165902","0,182499","0,160633","0,168184","0,190559","0,173458","0,184667","0,181363","0,172901","0,178993","0,200735","0,166222"
